Time,C1 True RMS (?),C1 AC RMS (?),Position,Strain
1070.2,0.020255285,0.019689861,4.076796894,0.070218345
1070.3,0.01809787,0.01732949,4.048407154,0.062765626
1070.4,0.020127169,0.01953521,4.018757196,0.054982082
1070.5,0.022046216,0.021498644,3.988828972,0.047125489
1070.6,0.025440932,0.024903447,3.958900748,0.039268896
1070.7,0.035996681,0.035599252,3.930020789,0.031687488
1070.8,0.043811208,0.043512583,3.902899443,0.024567741
1070.9,0.034297566,0.033884313,3.878278551,0.018104399
1071,0.03370283,0.033283143,3.856576266,0.012407234
1071.1,0.037362783,0.037013302,3.838429966,0.007643567
1071.2,0.039541622,0.039218497,3.824252658,0.003921818
1071.3,0.035145167,0.034843746,3.814354098,0.001323303
1071.4,0.027915932,0.027586566,3.809040408,-7.1618E-05
1071.5,0.02184221,0.021451209,3.80862407,-0.000180913
1071.6,0.018169217,0.017787971,3.81262425,0.000869192
1071.7,0.01851979,0.018132992,3.821366449,0.003164146
1071.8,0.021928141,0.021426484,3.834579668,0.006632808
1071.9,0.023682084,0.023202763,3.851700716,0.011127332
1072,0.030148413,0.029772792,3.872490084,0.016584843
1072.1,0.044014318,0.043738816,3.89644968,0.022874584
1072.2,0.037678566,0.037372498,3.922833122,0.029800621
1072.3,0.032644449,0.032278422,3.951163515,0.03723776
1072.4,0.036276173,0.035887539,3.980754731,0.045005884
1072.5,0.040037309,0.03972986,4.010832837,0.052901823
1072.6,0.039535727,0.039224925,4.040584836,0.060712154
1072.7,0.030950233,0.030559086,4.069461767,0.068292768
1072.8,0.024658529,0.024241366,4.096478953,0.075385171
1072.9,0.020320325,0.019817858,4.12118281,0.081870292
1073,0.018757048,0.018237709,4.142742177,0.087529939
1073.1,0.022341077,0.021962044,4.160888175,0.092293526
1073.2,0.023720252,0.023276996,4.175125738,0.096031093
1073.3,0.029254531,0.02876129,4.184896217,0.098595986
1073.4,0.040687095,0.040308235,4.190238066,0.099998299
1073.5,0.043983781,0.04361916,4.191046823,0.100210609
1073.6,0.029864407,0.029436732,4.186897367,0.099121317
1073.7,0.028876819,0.028523377,4.178201798,0.096838604
1073.8,0.030399498,0.030013505,4.165108484,0.093401419
1073.9,0.031972562,0.031709579,4.148007117,0.088912062
1074,0.033940445,0.033631348,4.127224411,0.0834563
1074.1,0.035076395,0.034796869,4.103341421,0.077186669
1074.2,0.035960281,0.035706786,4.076762375,0.070209283
1074.3,0.03864324,0.038382418,4.048473768,0.062783113
1074.4,0.038581893,0.03837424,4.018893149,0.055017772
1074.5,0.033525801,0.033362964,3.988917387,0.047148699
1074.6,0.028565799,0.028408675,3.958902565,0.039269373
1074.7,0.025906986,0.025749696,3.930178846,0.03172898
1074.8,0.021910514,0.021658924,3.903071732,0.024612969
1074.9,0.020145103,0.019756457,3.878372416,0.01812904
1075,0.018288563,0.017919079,3.85670798,0.012441811
1075.1,0.019646602,0.019274324,3.83860074,0.007688398
1075.2,0.020010922,0.019642703,3.824388309,0.003957429
1075.3,0.020746288,0.020315472,3.814558482,0.001376957
1075.4,0.021684332,0.021235849,3.809178179,-3.54513E-05
1075.5,0.025524036,0.025129444,3.80876941,-0.000142759
1075.6,0.032388513,0.032034811,3.812839535,0.000925708
1075.7,0.0424582,0.042210876,3.821576586,0.003219311
1075.8,0.04141587,0.041142029,3.83466233,0.006654508
1075.9,0.033267852,0.032891801,3.851691329,0.011124868
1076,0.032817811,0.032502468,3.87256457,0.016604396
1076.1,0.034142533,0.033842723,3.896478142,0.022882056
1076.2,0.035043903,0.034793625,3.922848867,0.029804754
1076.3,0.036416064,0.036181487,3.951481143,0.037321142
1076.4,0.038236904,0.038019099,3.980810445,0.045020509
1076.5,0.033452483,0.033109091,4.010740486,0.052877579
1076.6,0.028215693,0.027837303,4.040691721,0.060740213
1076.7,0.024877465,0.024495778,4.069462978,0.068293086
1076.8,0.022214055,0.02187489,4.096460785,0.075380402
1076.9,0.019028723,0.018642145,4.121042921,0.081833569
1077,0.017488168,0.017010294,4.142676774,0.08751277
1077.1,0.01861068,0.018098728,4.160862134,0.092286691
1077.2,0.019142149,0.018703388,4.175084861,0.096020363
1077.3,0.019956569,0.019513539,4.184864121,0.09858756
1077.4,0.021087094,0.020629906,4.19011483,0.099965948
1077.5,0.02450234,0.024061152,4.190949929,0.100185173
1077.6,0.033257471,0.032917016,4.186827119,0.099102876
1077.7,0.041568068,0.041253434,4.178134578,0.096820958
1077.8,0.040276928,0.03995807,4.165065185,0.093390052
1077.9,0.033406849,0.032999944,4.147878734,0.088878359
1078,0.032169116,0.03174146,4.127206546,0.08345161
1078.1,0.033205061,0.032782181,4.103258456,0.077164889
1078.2,0.034258017,0.033895846,4.076757531,0.070208012
1078.3,0.036497843,0.036171202,4.048493147,0.062788201
1078.4,0.036850441,0.036528662,4.018925245,0.055026197
1078.5,0.032896394,0.03250856,3.988808988,0.047120243
1078.6,0.027192621,0.026784446,3.959074248,0.039314442
1078.7,0.024229784,0.023788697,3.930207309,0.031736452
1078.8,0.021699417,0.021228937,3.90319194,0.024644525
1078.9,0.01929452,0.018718084,3.878449022,0.01814915
1079,0.017268222,0.016632068,3.856847567,0.012478455
1079.1,0.0181037,0.017445114,3.838727004,0.007721544
1079.2,0.018369195,0.017838681,3.824570892,0.004005359
1079.3,0.019108392,0.018554615,3.814620252,0.001393172
1079.4,0.020215837,0.019625308,3.809298992,-3.7359E-06
1079.5,0.02278008,0.022386711,3.808878718,-0.000114064
1079.6,0.030884384,0.030578095,3.812941273,0.000952415
1079.7,0.039320041,0.039056858,3.821668635,0.003243475
1079.8,0.037603549,0.037270901,3.834758012,0.006679626
1079.9,0.032398131,0.032008932,3.851874821,0.011173037
1080,0.031313881,0.030956398,3.872676906,0.016633886
1080.1,0.032661465,0.032297151,3.896539912,0.022898271
1080.2,0.033155672,0.032823963,3.922969076,0.02983631
1080.3,0.035171237,0.034856125,3.951275548,0.03726717
1080.4,0.036907027,0.036566979,3.980868278,0.045035691
1080.5,0.033058526,0.032703255,4.010754111,0.052881156
1080.6,0.027030167,0.026565878,4.040715036,0.060746334
1080.7,0.02332754,0.022790441,4.0694545,0.06829086
1080.8,0.021229083,0.020671281,4.096399016,0.075364186
1080.9,0.018590279,0.017878949,4.121083797,0.0818443
1081,0.016716041,0.016046314,4.142702814,0.087519606
1081.1,0.017046271,0.016416335,4.160820955,0.09227588
1081.2,0.017589633,0.017028357,4.174980701,0.095993019
1081.3,0.018086812,0.017492459,4.184817794,0.098575399
1081.4,0.019477064,0.018849439,4.189973426,0.099928827
1081.5,0.021701212,0.021181707,4.190863028,0.100162361
1081.6,0.028145962,0.027732041,4.186666337,0.099060668
1081.7,0.038222587,0.0379784,4.178043135,0.096796953
1081.8,0.038431975,0.038245684,4.164996451,0.093372009
1081.9,0.031352516,0.031099092,4.147856024,0.088872398
1082,0.029984979,0.029603974,4.127124187,0.08342999
1082.1,0.030904013,0.03053555,4.103239381,0.077159881
1082.2,0.032351345,0.032069153,4.076806886,0.070220968
1082.3,0.033728892,0.033469125,4.048497386,0.062789313
1082.4,0.034980967,0.034743563,4.018885579,0.055015785
1082.5,0.032186763,0.031836839,3.98880596,0.047119448
1082.6,0.02602623,0.02545758,3.959085148,0.039317304
1082.7,0.022468387,0.0219176,3.930262417,0.031750918
1082.8,0.020269779,0.019696007,3.903235239,0.024655892
1082.9,0.0177454,0.017050471,3.878543796,0.01817403
1083,0.016096958,0.015270835,3.8569596,0.012507865
1083.1,0.016539411,0.015720592,3.838835404,0.007750001
1083.2,0.017131801,0.016504365,3.824725921,0.004046057
1083.3,0.01740523,0.016771861,3.814784668,0.001436333
1083.4,0.018760146,0.01821976,3.809459472,3.83923E-05
1083.5,0.021035072,0.020501326,3.808977428,-8.81513E-05
1083.6,0.026868175,0.026375056,3.813062086,0.000984131
1083.7,0.036621622,0.036247396,3.821712539,0.003255
1083.8,0.03717642,0.036868442,3.83498662,0.006739639
1083.9,0.031659104,0.031259971,3.852039237,0.011216198
1084,0.030267252,0.029797912,3.872660858,0.016629673
1084.1,0.030898375,0.030466146,3.896568071,0.022905664
1084.2,0.031883394,0.031504976,3.923071722,0.029863257
1084.3,0.032832102,0.032478502,3.95126495,0.037264388
1084.4,0.03440802,0.034103407,3.980970016,0.045062399
1084.5,0.030658405,0.030269993,4.010754414,0.052881236
1084.6,0.025719979,0.025329893,4.040719275,0.060747447
1084.7,0.021430746,0.02093838,4.069427249,0.068283706
1084.8,0.019684875,0.019128145,4.096353597,0.075352263
1084.9,0.017034137,0.016342348,4.120813707,0.081773397
1085,0.015180001,0.014347444,4.14260471,0.087493852
1085.1,0.015236453,0.014507538,4.160736173,0.092253624
1085.2,0.01612199,0.015409554,4.174806596,0.095947314
1085.3,0.016643437,0.016129796,4.184738765,0.098554653
1085.4,0.017928535,0.0173353,4.189955865,0.099924217
1085.5,0.020771134,0.020289025,4.190774916,0.10013923
1085.6,0.025592564,0.025183447,4.186670576,0.099061781
1085.7,0.034955476,0.034656641,4.178002258,0.096786222
1085.8,0.036595607,0.036334363,4.164942251,0.09335778
1085.9,0.030135941,0.029836651,4.147859052,0.088873193
1086,0.028471252,0.028168983,4.127072107,0.083416318
1086.1,0.029078534,0.028799386,4.103177611,0.077143666
1086.2,0.03026016,0.029978144,4.07670757,0.070194896
1086.3,0.031872342,0.031576079,4.048494661,0.062788598
1086.4,0.032882229,0.032517641,4.018990648,0.055043367
1086.5,0.030337666,0.029987611,3.988920415,0.047149494
1086.6,0.025114755,0.024680382,3.958992191,0.039292901
1086.7,0.020690514,0.020215417,3.930342656,0.031771982
1086.8,0.019149851,0.018674905,3.903334858,0.024682043
1086.9,0.016911319,0.016345624,3.878750905,0.018228399
1087,0.014853036,0.014176023,3.857023489,0.012524637
1087.1,0.015061735,0.014309862,3.838928361,0.007774403
1087.2,0.015941991,0.015068321,3.824777093,0.00405949
1087.3,0.016463403,0.015475097,3.814995411,0.001491657
1087.4,0.017375476,0.016390941,3.809558182,6.43051E-05
1087.5,0.018745498,0.01796793,3.809071899,-6.33513E-05
1087.6,0.024118715,0.023480317,3.813158374,0.001009408
1087.7,0.03297502,0.032555078,3.821832445,0.003286477
1087.8,0.037174168,0.036831595,3.835012963,0.006746554
1087.9,0.030836257,0.030401747,3.851993515,0.011204196
1088,0.028237821,0.027826611,3.872701129,0.016640245
1088.1,0.028294132,0.027863951,3.896630749,0.022922118
1088.2,0.028670351,0.028245581,3.923105029,0.029872
1088.3,0.02988947,0.029456502,3.951366385,0.037291016
1088.4,0.032168919,0.031719248,3.980889776,0.045041335
1088.5,0.031038539,0.030642188,4.010842526,0.052904366
1088.6,0.025356286,0.024818503,4.040679004,0.060736875
1088.7,0.021001505,0.020388762,4.069372444,0.068269319
1088.8,0.018672722,0.018103542,4.096350569,0.075351468
1088.9,0.016744898,0.01611733,4.120925135,0.081802649
1089,0.014367899,0.013671326,4.142551116,0.087479782
1089.1,0.014127093,0.013474546,4.160667439,0.09223558
1089.2,0.014877135,0.014317661,4.174839903,0.095956058
1089.3,0.015640279,0.014871964,4.18458737,0.098514909
1089.4,0.015967548,0.015352575,4.189923163,0.099915632
1089.5,0.017633823,0.017129598,4.190713752,0.100123173
1089.6,0.021711792,0.021243619,4.186614862,0.099047155
1089.7,0.032552916,0.032209993,4.177936552,0.096768973
1089.8,0.03562184,0.035208299,4.164873215,0.093339657
1089.9,0.03105041,0.030552617,4.147790924,0.088855308
1090,0.027102963,0.026656262,4.127043342,0.083408767
1090.1,0.027547352,0.027177763,4.103199715,0.077149469
1090.2,0.028487459,0.028106548,4.076755108,0.070207376
1090.3,0.029315919,0.028854671,4.048453178,0.062777708
1090.4,0.03004474,0.029647085,4.018989437,0.055043049
1090.5,0.0300857,0.029675174,3.989011858,0.047173499
1090.6,0.024520588,0.024108302,3.959087268,0.03931786
1090.7,0.020048684,0.019608321,3.930395645,0.031785893
1090.8,0.017775835,0.017261552,3.903359081,0.024688402
1090.9,0.015908312,0.015280523,3.878801472,0.018241673
1091,0.013943523,0.01316084,3.857130677,0.012552776
1091.1,0.013648657,0.012899003,3.839001636,0.007793639
1091.2,0.014122884,0.013546535,3.82488852,0.004088741
1091.3,0.014679,0.014071452,3.81500298,0.001493644
1091.4,0.015290845,0.014617054,3.809669609,9.35564E-05
1091.5,0.017039449,0.016239753,3.809154864,-4.15718E-05
1091.6,0.020905926,0.020345994,3.81325557,0.001034923
1091.7,0.030623902,0.03023909,3.821905418,0.003305634
1091.8,0.034699764,0.034340926,3.835115004,0.006773342
1091.9,0.030331956,0.029941019,3.852137039,0.011241873
1092,0.027003463,0.026454983,3.872806804,0.016667986
1092.1,0.02766426,0.02714538,3.896770336,0.022958761
1092.2,0.027939862,0.027467357,3.923214942,0.029900854
1092.3,0.028955779,0.028519964,3.951362146,0.037289903
1092.4,0.030237229,0.029827648,3.980932773,0.045052622
1092.5,0.028856958,0.028425576,4.010860997,0.052909215
1092.6,0.023990321,0.023538186,4.040766208,0.060759767
1092.7,0.019431447,0.018858401,4.069398181,0.068276076
1092.8,0.017112415,0.01644835,4.096367828,0.075355999
1092.9,0.014945889,0.014278251,4.120945724,0.081808054
1093,0.013336947,0.012700495,4.142564439,0.08748328
1093.1,0.013163733,0.012563627,4.160661384,0.092233991
1093.2,0.013830113,0.013153809,4.174782372,0.095940955
1093.3,0.014222018,0.01351808,4.184492899,0.098490109
1093.4,0.014676431,0.013977744,4.189778731,0.099877717
1093.5,0.016134976,0.015507444,4.190698007,0.10011904
1093.6,0.019406913,0.018901284,4.186602145,0.099043817
1093.7,0.028062785,0.027545721,4.177920807,0.09676484
1093.8,0.033108973,0.032715793,4.164863223,0.093337034
1093.9,0.029552093,0.029146186,4.147714621,0.088835277
1094,0.0259286,0.025512421,4.12702578,0.083404156
1094.1,0.026220487,0.02583574,4.103149754,0.077136353
1094.2,0.026613054,0.026186024,4.076750264,0.070206104
1094.3,0.027591256,0.027209284,4.048431074,0.062771906
1094.4,0.028156971,0.027713216,4.018956433,0.055034385
1094.5,0.028307611,0.027822036,3.988886805,0.047140671
1094.6,0.023877292,0.023180004,3.959191731,0.039345283
1094.7,0.018792617,0.018007815,3.930401095,0.031787323
1094.8,0.016514229,0.015779904,3.903409344,0.024701597
1094.9,0.015085368,0.014269439,3.878782699,0.018236745
1095,0.013189308,0.012171361,3.857182152,0.012566288
1095.1,0.012864033,0.011854951,3.839091868,0.007817326
1095.2,0.013516663,0.012671076,3.82494484,0.004103526
1095.3,0.01374207,0.0130058,3.815066264,0.001510257
1095.4,0.013796895,0.01321075,3.809755905,0.00011621
1095.5,0.014855526,0.014404242,3.809230864,-2.16205E-05
1095.6,0.018248036,0.017782182,3.813329451,0.001054318
1095.7,0.026956032,0.026564374,3.822012606,0.003333772
1095.8,0.032047121,0.031673981,3.835103195,0.006770242
1095.9,0.028611483,0.0282181,3.852220912,0.011263891
1096,0.025744378,0.025305438,3.872949721,0.016705504
1096.1,0.026243608,0.02575094,3.896722495,0.022946202
1096.2,0.026598363,0.026063598,3.923174671,0.029890282
1096.3,0.027183105,0.026734548,3.951458434,0.03731518
1096.4,0.027940162,0.027507551,3.981065698,0.045087517
1096.5,0.027067966,0.026583135,4.010768948,0.052885051
1096.6,0.022319092,0.021839448,4.040655386,0.060730675
1096.7,0.018270938,0.017682655,4.06942301,0.068282593
1096.8,0.01593148,0.015241859,4.096308784,0.075340499
1096.9,0.014206302,0.013582404,4.120900003,0.081796051
1097,0.012557226,0.011808076,4.142437266,0.087449895
1097.1,0.012179808,0.011339168,4.160489095,0.092188762
1097.2,0.012876545,0.012151127,4.174691838,0.095917188
1097.3,0.013089634,0.012551558,4.184506827,0.098493766
1097.4,0.013436549,0.012869866,4.189811736,0.099886381
1097.5,0.014594391,0.013893348,4.190581735,0.100088517
1097.6,0.017984946,0.017379331,4.186422892,0.09899676
1097.7,0.027554595,0.027056657,4.177824822,0.096739642
1097.8,0.03143223,0.031007368,4.164812656,0.09332376
1097.9,0.027668248,0.027214595,4.147706748,0.088833211
1098,0.024820146,0.024273814,4.126949173,0.083384046
1098.1,0.024631765,0.024082439,4.103097977,0.077122761
1098.2,0.024585628,0.024211645,4.076553449,0.070154437
1098.3,0.025162892,0.024841334,4.048438341,0.062773813
1098.4,0.026233919,0.025787361,4.019027891,0.055053144
1098.5,0.026807544,0.026379447,3.988899522,0.047144009
1098.6,0.022539882,0.021967879,3.959197181,0.039346714
1098.7,0.017735086,0.017041322,3.930471646,0.031805844
1098.8,0.015551414,0.01483265,3.903449616,0.024712169
1098.9,0.01369287,0.013032831,3.878828723,0.018248827
1099,0.012362626,0.011385537,3.857276623,0.012591088
1099.1,0.011543656,0.01059512,3.839181495,0.007840855
1099.2,0.012199882,0.011323523,3.825055056,0.004132459
1099.3,0.012598239,0.011851353,3.815174058,0.001538554
1099.4,0.013058247,0.012384446,3.809832208,0.000136241
1099.5,0.013608545,0.013068404,3.809308985,-1.11282E-06
1099.6,0.015906113,0.015453365,3.813313706,0.001050185
1099.7,0.024660011,0.024380684,3.822046216,0.003342595
1099.8,0.030214025,0.029964776,3.835255196,0.006810144
1099.9,0.028416867,0.028141273,3.852306299,0.011286306
1100,0.023418183,0.023185506,3.873005435,0.01672013
1100.1,0.02325347,0.02299445,3.89678487,0.022962576
1100.2,0.023957794,0.023653024,3.9232104,0.029899662
1100.3,0.024349368,0.024012854,3.951397875,0.037299283
1100.4,0.025229921,0.024948276,3.980944279,0.045055643
1100.5,0.026001904,0.025739839,4.010872503,0.052912236
1100.6,0.02125213,0.021040851,4.040720789,0.060747844
1100.7,0.017162437,0.016857727,4.069226801,0.068231086
1100.8,0.014929446,0.014476087,4.096312417,0.075341453
1100.9,0.013152144,0.012631328,4.120826122,0.081776656
1101,0.011872929,0.011063752,4.142437266,0.087449895
1101.1,0.010838051,0.009927063,4.160524825,0.092198142
1101.2,0.011453071,0.010550648,4.174661861,0.095909319
1101.3,0.012111706,0.01127176,4.184438396,0.098475801
1101.4,0.012342341,0.011517461,4.189700006,0.09985705
1101.5,0.012798625,0.012151063,4.190532683,0.10007564
1101.6,0.015082786,0.014498762,4.186411083,0.09899366
1101.7,0.021132683,0.020657927,4.177780312,0.096727958
1101.8,0.028644818,0.028321018,4.16475452,0.093308498
1101.9,0.02810778,0.027822522,4.147635289,0.088814452
1102,0.023534583,0.023238368,4.126923133,0.08337721
1102.1,0.022262881,0.021859234,4.103098885,0.077122999
1102.2,0.023004749,0.022501022,4.076703028,0.070193704
1102.3,0.024049176,0.023524089,4.048302085,0.062738044
1102.4,0.025081747,0.024624551,4.018957644,0.055034703
1102.5,0.025187019,0.024746132,3.989017308,0.04717493
1102.6,0.021221043,0.020716297,3.959116033,0.039325411
1102.7,0.017105113,0.016367699,3.930442275,0.031798134
1102.8,0.01500729,0.014016443,3.903442046,0.024710182
1102.9,0.013169424,0.012092411,3.878865966,0.018258604
1103,0.011804779,0.010597984,3.857272687,0.012590055
1103.1,0.010705192,0.009611199,3.839303217,0.007872808
1103.2,0.010952134,0.010105835,3.825082913,0.004139772
1103.3,0.011906062,0.010868925,3.815175269,0.001538872
1103.4,0.011884756,0.010842294,3.809898823,0.000153728
1103.5,0.012359081,0.011504246,3.809366515,1.39897E-05
1103.6,0.014426901,0.013850454,3.813428767,0.00108039
1103.7,0.020196319,0.019780388,3.822134631,0.003365805
1103.8,0.027303411,0.026967145,3.835248535,0.006808396
1103.9,0.026599211,0.026253927,3.852282378,0.011280027
1104,0.022711174,0.022229213,3.872992415,0.016716712
1104.1,0.021440816,0.021027255,3.896783356,0.022962179
1104.2,0.022006271,0.021602738,3.923181938,0.02989219
1104.3,0.022988956,0.022455173,3.95148841,0.03732305
1104.4,0.02343233,0.022834317,3.980859194,0.045033307
1104.5,0.023942696,0.023437559,4.011096871,0.052971136
1104.6,0.020254141,0.01978436,4.040457966,0.060678849
