#Digilent WaveForms Logger,,,,,,
#Device Name: Discovery2NI,,,,,,
#Serial Number: SN:210321AD0E05,,,,,,
#Date Time: 2020-04-07 14:51:14.905,,,,,,
,,,,,,
Time (s),C1 DC (V),C1 True RMS (Ṽ),C1 AC RMS (Ṽ),C2 DC (V),C2 True RMS (Ṽ),C2 AC RMS (Ṽ)
493.4,3.01E-05,0.006989911,0.006989847,0.214427621,0.214557421,0.007462077
493.5,0.000262165,0.006950406,0.00694546,0.213482901,0.213702946,0.009695367
493.6,-0.000387938,0.006875317,0.006864363,0.212053019,0.212562237,0.014704475
493.7,-0.000272334,0.006848363,0.006842946,0.210977521,0.211028011,0.004615983
493.8,-0.0004573,0.006831073,0.006815749,0.210072127,0.210188343,0.006988638
493.9,9.44E-05,0.006589744,0.006589067,0.208704433,0.20882072,0.006967969
494,-0.000128169,0.006586218,0.006584971,0.207092557,0.207368023,0.010685021
494.1,-0.000146303,0.006445872,0.006444212,0.204330191,0.205351504,0.020455154
494.2,-0.000890249,0.006443086,0.006381287,0.198869019,0.200082405,0.022001868
494.3,-0.001356745,0.006366245,0.006219993,0.194207154,0.194405624,0.008782261
494.4,-0.00120714,0.00793107,0.007838666,0.21480121,0.215161424,0.012445015
494.5,-0.001074309,0.01011269,0.010055464,0.239690858,0.239926492,0.01063081
494.6,-0.001164979,0.012433779,0.012379083,0.263288261,0.263753992,0.015667165
494.7,-0.001494563,0.015559049,0.015487101,0.291321181,0.291533179,0.011115934
494.8,-0.001109217,0.018339654,0.01830608,0.319936662,0.320178674,0.012446516
494.9,-0.000581518,0.020990365,0.020982308,0.349132419,0.349551619,0.017113997
495,-0.000547063,0.023548585,0.023542229,0.384998826,0.38534466,0.0163221
495.1,-0.000268254,0.026184694,0.026183319,0.434314907,0.43468173,0.017854077
495.2,-0.00025148,0.027325894,0.027324737,0.497741417,0.498472448,0.026986363
495.3,-0.001394373,0.024882981,0.024843882,0.567017321,0.567185824,0.013824529
495.4,-0.001436988,0.02273963,0.02269418,0.546221609,0.546371482,0.01279651
495.5,-0.000975025,0.019809604,0.019785594,0.524204072,0.524334612,0.011699429
495.6,-0.000900222,0.014882021,0.014854769,0.495825914,0.495968888,0.011908008
495.7,-0.000508529,0.012056127,0.012045397,0.471645491,0.47185833,0.014170874
495.8,-0.000811819,0.010003675,0.00997068,0.446365793,0.446573527,0.013619612
495.9,-0.000760591,0.008488247,0.008454102,0.414760225,0.415052484,0.015573065
496,-0.001154551,0.007310974,0.007219234,0.384224211,0.384568391,0.016266624
496.1,-0.001126897,0.006439363,0.006339992,0.339767078,0.340223883,0.017624512
496.2,-0.001364906,0.006944934,0.006809489,0.28507259,0.286082641,0.02401866
496.3,-0.000609172,0.008523558,0.008501762,0.221669858,0.222003743,0.012171097
496.4,-0.000902943,0.008712051,0.008665133,0.21755123,0.217709278,0.008294094
496.5,-0.000774191,0.008570881,0.008535844,0.217306133,0.217501843,0.009224741
496.6,-0.001026707,0.008704594,0.008643832,0.217610675,0.217755596,0.007943159
496.7,-0.001094709,0.008589746,0.008519703,0.216510484,0.216639595,0.007478246
496.8,-0.000771471,0.00848033,0.008445166,0.216491736,0.216628958,0.007709313
496.9,-0.000489488,0.008573557,0.008559572,0.216184908,0.216300549,0.007071984
497,-0.001055268,0.00847726,0.008411322,0.216639434,0.217104012,0.01419533
497.1,-0.000863955,0.008475739,0.008431591,0.215747758,0.215922082,0.008674702
497.2,-0.000499462,0.008385576,0.008370689,0.216343123,0.216778042,0.01372488
497.3,-0.00054933,0.008288298,0.008270073,0.215696087,0.216147627,0.013964058
497.4,-0.000241959,0.008228884,0.008225326,0.213866093,0.213982011,0.007042365
497.5,-7.83E-05,0.008280594,0.008280224,0.213153667,0.213370956,0.009627005
497.6,-0.000306335,0.008174027,0.008168285,0.212951097,0.21322337,0.010771994
497.7,0.000257632,0.008081284,0.008077176,0.211771798,0.211885011,0.006925568
497.8,0.000160615,0.008050409,0.008048807,0.210077614,0.21038421,0.01135395
497.9,0.000174215,0.007914017,0.0079121,0.209324948,0.209485182,0.008191921
498,0.00029798,0.007703924,0.007698159,0.207959083,0.20804028,0.005811883
498.1,8.04E-05,0.007480853,0.007480421,0.20522964,0.205444175,0.009386356
498.2,8.90E-05,0.007146711,0.007146157,0.201543132,0.202647792,0.021130396
498.3,9.81E-05,0.006684273,0.006683553,0.193915416,0.194202976,0.010564442
498.4,-0.00016353,0.00846681,0.008465231,0.214018822,0.214206183,0.008957274
498.5,-0.000230626,0.011148498,0.011146112,0.238942307,0.239143543,0.00980856
498.6,-0.000571091,0.0138646,0.013852834,0.261192594,0.261425059,0.011022268
498.7,-0.000784165,0.016867677,0.016849439,0.285010401,0.285230508,0.011203287
498.8,-0.001023987,0.02006879,0.020042649,0.312437896,0.31262557,0.010830901
498.9,-0.000689415,0.023538157,0.023528059,0.346461049,0.346679332,0.012300432
499,-0.000135875,0.02674455,0.026744205,0.380999087,0.381281794,0.014679988
499.1,-0.000344416,0.029059087,0.029057046,0.424299786,0.424685162,0.018088076
499.2,-0.00054253,0.03085223,0.030847459,0.484369936,0.485154479,0.027579597
499.3,-0.001027614,0.02837796,0.028359348,0.560838235,0.561244586,0.021353196
499.4,-0.000857608,0.023681472,0.023665938,0.549455877,0.549538619,0.009535882
499.5,-0.000811819,0.020376669,0.020360491,0.527892867,0.527965221,0.008740482
499.6,-0.000268707,0.015223952,0.015221581,0.500312644,0.500463541,0.012288755
499.7,-0.00054389,0.012393259,0.012381319,0.478302424,0.478473341,0.012787854
499.8,-0.000235159,0.009918233,0.009915445,0.447431688,0.447566988,0.011004226
499.9,-0.000719789,0.008704883,0.008675073,0.420078729,0.420238833,0.011599081
500,-0.001020813,0.007537818,0.007468376,0.389634626,0.389949107,0.015657714
500.1,-0.000595572,0.006764671,0.006738403,0.348021253,0.348340286,0.014905115
500.2,-0.001478696,0.007389657,0.007240199,0.296247805,0.297095823,0.02243137
500.3,-0.000711629,0.010213944,0.010189123,0.224921046,0.225480268,0.01587055
500.4,-7.42E-05,0.010493654,0.010493392,0.219863643,0.21994395,0.005943016
500.5,8.63E-05,0.010375214,0.010374855,0.219969272,0.220244474,0.01100671
500.6,0.000113467,0.010316096,0.010315472,0.219016322,0.219367163,0.012401726
500.7,6.04E-05,0.010267633,0.010267455,0.218536189,0.218655043,0.007208464
500.8,3.14E-05,0.010322736,0.010322689,0.217888695,0.2180013,0.007005951
500.9,-0.000314948,0.010400995,0.010396226,0.216755581,0.216989977,0.010083069
501,-8.28E-05,0.010281731,0.010281397,0.216973241,0.217326901,0.012393325
501.1,-9.92E-05,0.01018055,0.010180067,0.217506418,0.217884982,0.012838361
501.2,-3.48E-05,0.010073184,0.010073124,0.217105849,0.217752088,0.016763714
501.3,-0.000252386,0.010107903,0.010104751,0.216823714,0.21703819,0.009646402
501.4,0.000188723,0.010192314,0.010190567,0.21671717,0.216829366,0.0069744
501.5,0.000129787,0.010070457,0.01006962,0.216946262,0.217245634,0.011401079
501.6,-7.97E-05,0.010120072,0.010119759,0.216198169,0.216532403,0.012026364
501.7,-7.69E-05,0.010034777,0.010034482,0.215665907,0.215930668,0.010689706
501.8,6.18E-05,0.010093861,0.010093671,0.215545188,0.216039436,0.014605126
501.9,-5.84E-05,0.010033643,0.010033473,0.214987776,0.21502424,0.003959769
502,-0.000382044,0.009987152,0.009979842,0.214992349,0.215057486,0.005292671
502.1,-6.79E-05,0.009799227,0.009798992,0.215429041,0.215613162,0.008908626
502.2,-0.000113208,0.009883075,0.009882427,0.214777432,0.21510185,0.01180935
502.3,-0.000698029,0.00973565,0.009710594,0.213966235,0.214208878,0.01019282
502.4,-0.000184837,0.009673791,0.009672025,0.212760415,0.213029826,0.01071039
502.5,-0.00017985,0.009612835,0.009611152,0.212972131,0.213127399,0.00813384
502.6,-0.000717523,0.009635802,0.00960905,0.211802892,0.211859033,0.004876961
502.7,-0.000532103,0.009481915,0.009466973,0.211706409,0.211835931,0.007406647
502.8,-0.000621413,0.009467776,0.009447361,0.209966955,0.210057628,0.006171302
502.9,-0.00045866,0.009379043,0.009367822,0.209030466,0.209737003,0.017201007
503,-0.000528929,0.009202857,0.009187644,0.208458422,0.208755725,0.011137285
503.1,-0.000189824,0.009154082,0.009152113,0.207891865,0.208677526,0.018090948
503.2,-9.69E-05,0.009178547,0.009178036,0.206573099,0.206791446,0.009500367
503.3,0.000120267,0.008890785,0.008889972,0.204577117,0.204956997,0.012472939
503.4,-0.000543437,0.008622823,0.008605682,0.202646524,0.203435916,0.017904148
503.5,-0.000644533,0.008457094,0.008432498,0.199115944,0.199337632,0.009398529
503.6,-0.000337163,0.008095716,0.008088692,0.190619416,0.190769333,0.007561537
503.7,-0.000459114,0.008848839,0.00883692,0.196739056,0.197033837,0.010773895
503.8,-0.000314042,0.010460904,0.010456189,0.210601188,0.210774162,0.008537388
503.9,9.26E-05,0.012828621,0.012828287,0.224237428,0.224405361,0.008679984
504,-7.88E-05,0.014370129,0.014369914,0.235817783,0.235993786,0.009112643
504.1,-0.000466821,0.016592973,0.016586405,0.249814809,0.250128899,0.012531044
504.2,0.00011392,0.019301443,0.019301107,0.264972843,0.265242113,0.011948679
504.3,-0.000330816,0.02125339,0.021250815,0.276929531,0.277044709,0.007987855
504.4,-0.00073475,0.023596389,0.023584947,0.289978637,0.290125508,0.009230402
504.5,-0.000698935,0.025675698,0.025666183,0.304243623,0.304410216,0.010069649
504.6,-0.00111511,0.028042588,0.028020408,0.321061546,0.321289728,0.012106744
504.7,-0.001030334,0.030169511,0.030151912,0.336749555,0.336822282,0.006999094
504.8,-0.000708456,0.032475088,0.032467359,0.354711109,0.354884962,0.011106995
504.9,-0.000895236,0.034246501,0.034234798,0.371243695,0.371398064,0.010707025
505,-0.000857154,0.036147979,0.036137815,0.389181472,0.389295697,0.009429823
505.1,-0.001004493,0.038088033,0.038074785,0.413053694,0.413346331,0.015551043
505.2,-0.001081109,0.039717975,0.039703258,0.43541464,0.435593161,0.012469671
505.3,-0.001484136,0.041162601,0.041135837,0.468038548,0.468192999,0.012025063
505.4,-0.001787427,0.04219641,0.042158535,0.498176737,0.498360259,0.013523551
505.5,-0.001516324,0.042970887,0.042944125,0.54113174,0.541395949,0.016911939
505.6,-0.001295543,0.040542169,0.040521464,0.605308629,0.605766114,0.023538229
505.7,-0.001842736,0.039156196,0.039112811,0.613172753,0.613219472,0.007569381
505.8,-0.001169965,0.037415137,0.037396841,0.600463399,0.600522735,0.008441667
505.9,-0.000812273,0.035227821,0.035218455,0.58591765,0.585968305,0.007704685
506,-0.000684428,0.032750419,0.032743267,0.572062377,0.572124523,0.008432419
506.1,-0.001166792,0.030332708,0.030310258,0.557704108,0.557737567,0.006109073
506.2,-0.000756057,0.028219959,0.028209829,0.544403047,0.544502265,0.010394196
506.3,-0.001019453,0.02538229,0.025361809,0.527372951,0.527457869,0.00946437
506.4,-0.00073611,0.022491434,0.022479385,0.513486585,0.513560343,0.008703626
506.5,-0.000490395,0.019305601,0.019299372,0.499633141,0.499739688,0.010318906
506.6,-0.000329002,0.016478836,0.016475551,0.48309141,0.48315276,0.007699295
506.7,-0.000505809,0.014589724,0.014580954,0.468213225,0.468275763,0.007652874
506.8,-1.23E-06,0.013103086,0.013103086,0.450785304,0.450852533,0.007785601
506.9,-0.000256013,0.012151552,0.012148855,0.435457166,0.435520966,0.007454378
507,-0.000531649,0.011225785,0.011213188,0.416701792,0.416795504,0.008837904
507.1,-0.000317669,0.010218338,0.010213399,0.395649094,0.395821569,0.011683677
507.2,-0.000127715,0.009405875,0.009405007,0.377002093,0.377305542,0.01512924
507.3,-0.000675815,0.008993073,0.008967644,0.350788649,0.351013672,0.01256668
507.4,-0.00055341,0.008925106,0.008907932,0.324867401,0.325556294,0.021167712
507.5,-0.001018547,0.009220707,0.009164279,0.291304262,0.291884328,0.018392604
507.6,-0.000495382,0.01107742,0.011066338,0.233904109,0.234772263,0.02017134
507.7,-0.00055613,0.011870171,0.011857136,0.218029991,0.218221575,0.009142124
507.8,-0.000954624,0.011767824,0.01172904,0.217611132,0.217853477,0.010272901
507.9,-0.000756964,0.0117144,0.011689918,0.217699385,0.21795487,0.010550022
508,-0.000437353,0.011813968,0.01180587,0.217244402,0.217414357,0.008594894
508.1,-0.00027052,0.011823524,0.011820429,0.217221081,0.217304225,0.00601067
508.2,5.83E-07,0.011838502,0.011838502,0.21719456,0.217435241,0.010227779
508.3,-0.000186651,0.0117054,0.011703912,0.216721286,0.217093626,0.012709328
508.4,-0.000320842,0.011721586,0.011717194,0.216172105,0.216901627,0.017774613
508.5,-8.56E-05,0.011614084,0.011613769,0.216379705,0.216524594,0.007919782
508.6,0.000187363,0.011661618,0.011660113,0.216789419,0.217191516,0.013209943
508.7,6.72E-05,0.011647614,0.01164742,0.21587305,0.216067144,0.00915626
508.8,0.000702821,0.011561837,0.011540456,0.215541987,0.215849691,0.011521324
508.9,0.000564096,0.011602514,0.011588793,0.21551638,0.215611672,0.006409622
509,3.64E-05,0.011467357,0.011467299,0.215497632,0.215773406,0.010905657
509.1,-6.20E-05,0.011512029,0.011511862,0.214650768,0.214907667,0.010504895
509.2,-4.29E-05,0.011368882,0.011368801,0.215320211,0.215595765,0.01089682
509.3,-0.000190731,0.011479451,0.011477866,0.214164691,0.214323134,0.008239606
509.4,0.000108026,0.011374998,0.011374485,0.213777383,0.214078828,0.011356727
509.5,-0.000226092,0.011261013,0.011258744,0.213485188,0.213620171,0.007592892
509.6,-0.00025828,0.011178839,0.011175855,0.212827177,0.21298511,0.0082006
509.7,4.18E-05,0.011137541,0.011137463,0.212643354,0.212743148,0.006515431
509.8,-0.000565197,0.011042839,0.011028365,0.212006378,0.212042236,0.003899437
509.9,-0.000489941,0.010998705,0.010987788,0.210874178,0.211093125,0.00961189
510,-0.000390204,0.010912549,0.010905571,0.210955114,0.211131176,0.008620517
510.1,-0.000966865,0.010812653,0.010769338,0.209389423,0.20960061,0.00940665
510.2,-0.000509889,0.010654167,0.010641959,0.208083003,0.208228604,0.007785587
510.3,-0.000761044,0.010629205,0.010601925,0.207783949,0.207969657,0.008786856
510.4,-0.000682161,0.010468119,0.010445868,0.204332477,0.20463812,0.0111803
510.5,-0.000710722,0.010191031,0.010166218,0.201782284,0.202050455,0.010406543
510.6,-0.00053709,0.00963658,0.009621601,0.194416584,0.195082381,0.016103644
510.7,-0.000714803,0.010039948,0.01001447,0.195267562,0.195503618,0.009604355
510.8,-0.000456847,0.011785088,0.01177623,0.209287909,0.209689227,0.012967004
510.9,-0.000188917,0.013804555,0.013803262,0.221565144,0.221879031,0.011797946
511,-0.000829953,0.016360576,0.016339511,0.234993783,0.235217547,0.010257505
511.1,-0.000797766,0.018624541,0.018607447,0.24786181,0.248526591,0.018165619
511.2,-0.000564291,0.020928592,0.020920983,0.26060043,0.261098867,0.016125582
511.3,-0.000533463,0.023875164,0.023869203,0.275750233,0.276169648,0.015214585
511.4,-0.000314042,0.02633089,0.026329017,0.289692843,0.289873132,0.010222004
511.5,-0.000572451,0.028540435,0.028534693,0.304528045,0.304761395,0.011923834
511.6,-0.000892516,0.030702229,0.030689254,0.318687401,0.318853718,0.010297276
511.7,-0.000573811,0.033363,0.033358065,0.33715058,0.337291333,0.009743179
511.8,-0.00017033,0.035221076,0.035220664,0.352475517,0.35270232,0.012646596
511.9,-0.00054253,0.037250226,0.037246275,0.369385809,0.369769469,0.016839962
512,-0.000999506,0.039384069,0.039371384,0.389587527,0.389803049,0.012960553
512.1,-0.000791419,0.04101446,0.041006824,0.410454573,0.410765996,0.01599208
512.2,-0.000191637,0.042490733,0.042490301,0.432532012,0.432698558,0.012004185
512.3,-0.000216572,0.043798562,0.043798026,0.46372558,0.464385459,0.024747551
512.4,-0.000437353,0.044847759,0.044845626,0.493600839,0.493952809,0.018643747
512.5,-0.001130071,0.045714935,0.045700965,0.540099682,0.540404595,0.018151035
512.6,-0.001050734,0.044151399,0.044138894,0.596633765,0.597124285,0.024198383
512.7,-0.000766484,0.041816961,0.041809936,0.617729903,0.617779779,0.007849942
512.8,-0.000544343,0.040137316,0.040133625,0.60210957,0.602148411,0.006839168
512.9,-0.000358923,0.037804266,0.037802562,0.589346715,0.589429537,0.009880686
513,-0.000858514,0.035520959,0.035510583,0.573877281,0.573950295,0.00915463
513.1,-0.000707549,0.033513536,0.033506066,0.561878981,0.561915386,0.006396224
513.2,-0.000408338,0.031132461,0.031129782,0.547501507,0.547553985,0.007580716
513.3,-0.000456847,0.028318358,0.028314673,0.531770971,0.531820677,0.007270947
513.4,-0.000440526,0.025642826,0.025639042,0.518246762,0.518302698,0.0076145
513.5,-0.00015537,0.021179873,0.021179303,0.501337843,0.501386542,0.006987986
513.6,0.000105306,0.018973507,0.018973215,0.488102171,0.488247938,0.011929794
513.7,0.000544602,0.016879011,0.016870223,0.472383525,0.472474977,0.009295646
513.8,0.000276672,0.015007201,0.01500465,0.454650148,0.454950422,0.016526628
513.9,0.000113467,0.013886237,0.013885773,0.439987795,0.440171642,0.012720655
514,-9.46E-05,0.012813831,0.012813481,0.421247967,0.421389513,0.010921136
514.1,-0.000434633,0.011687663,0.011679578,0.400325592,0.400465393,0.010580704
514.2,-0.000521222,0.010854253,0.010841731,0.380769081,0.380859899,0.008316851
514.3,-0.000265987,0.010152881,0.010149396,0.360233098,0.36030967,0.007427891
514.4,-0.000887075,0.010007021,0.009967626,0.329737324,0.329974621,0.012511903
514.5,-0.0008227,0.01033254,0.010299736,0.296294446,0.296780311,0.016975112
514.6,-0.001039854,0.011988681,0.011943499,0.241707417,0.242983525,0.024870025
514.7,-0.000379777,0.012957987,0.012952421,0.218925783,0.219159826,0.010125764
514.8,-0.000578344,0.012961286,0.012948376,0.219206546,0.219266001,0.005105788
514.9,-0.000402445,0.012959423,0.012953172,0.219541268,0.219603398,0.005223418
515,-0.00054797,0.012964182,0.012952596,0.219618089,0.2198514,0.010125849
515.1,-0.000546157,0.012970974,0.012959471,0.218696691,0.219027786,0.012038629
515.2,-0.000480874,0.012947508,0.012938575,0.217933965,0.218226447,0.011294661
515.3,-0.000389298,0.012802478,0.012796558,0.217736424,0.218490633,0.018138529
515.4,-0.000539356,0.012827815,0.012816471,0.218119159,0.21819452,0.005734181
515.5,-0.000621413,0.012881868,0.012866871,0.217423652,0.218088581,0.017017194
515.6,-0.000845821,0.012824085,0.012796161,0.216868526,0.21722082,0.012366358
515.7,-0.000762404,0.012887151,0.012864579,0.216798107,0.217415843,0.016377723
515.8,-0.000603279,0.012844585,0.01283041,0.216264016,0.216694221,0.01364775
515.9,-0.000411512,0.012673491,0.012666808,0.216053672,0.216226858,0.008652471
516,-0.000115021,0.012582384,0.012581858,0.215659505,0.216061282,0.01317024
516.1,0.000127974,0.012579888,0.012579237,0.215499918,0.215581312,0.005923451
516.2,-2.14E-06,0.012592907,0.012592907,0.215684198,0.21597002,0.011107498
516.3,5.36E-05,0.012586584,0.01258647,0.214795723,0.214904424,0.00683441
516.4,0.000325181,0.012520239,0.012516015,0.214616473,0.215112078,0.014593684
516.5,0.000109386,0.012389571,0.012389089,0.214002817,0.214158131,0.008154717
516.6,6.81E-05,0.012373908,0.01237372,0.214006933,0.214102134,0.006384094
516.7,4.18E-05,0.01236784,0.012367769,0.213296335,0.21343242,0.007620437
516.8,-0.000338976,0.012255789,0.012251101,0.211689032,0.211792915,0.00663268
516.9,1.51E-05,0.012153526,0.012153517,0.210773121,0.210843993,0.005466332
517,0.000174669,0.012210167,0.012208918,0.210303048,0.210558138,0.010361347
517.1,-4.02E-05,0.012098593,0.012098526,0.209154386,0.209465162,0.011406002
517.2,-0.000486315,0.011812895,0.01180288,0.208465738,0.209009425,0.015065718
517.3,-0.000134515,0.011680214,0.011679439,0.206991043,0.207368758,0.012510392
517.4,4.27E-05,0.011511189,0.011511109,0.205227811,0.20545729,0.00970791
517.5,-8.48E-06,0.011222962,0.011222959,0.202272934,0.202517453,0.009948806
517.6,0.000277579,0.01069789,0.010694289,0.197739105,0.197844336,0.006451942
