"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(Linear Waveform)","Total Cycle Count(Rotary Waveform)","Position(Linear:Position) (in)","Force(Linear:Load) (lb)","Rotation(Rotary:Rotation) (deg)","Torque(Rotary:Torque) (N·m)","Force(Linear:External Load Cell) (lbf)",
501.295,1.79200000000003,70,1,25,69,0,0.424634719840052,1.24648211197314,-0.000147144310176373,-0.0713449791489869,0.627144878206831,
501.355,1.85200000000003,70,1,25,69,0,0.429666096857729,1.90032642722408,0.000359122641384602,-0.0761022230464025,0.630616259053218,
501.415,1.91200000000003,70,1,25,69,0,0.434751952520087,2.04090025416761,0.000363104045391083,-0.105181284118086,0.647369710102752,
501.478,1.97500000000002,70,1,25,69,0,0.440079713630409,-0.0304728741062171,-0.000940365716814995,-0.129041161440337,0.651299303721329,
501.508,2.00500000000005,70,1,25,69.5,0,0.442581499356018,-0.293254847144427,-0.000243913382291794,-0.144239929600981,0.660407679558764,
501.515,2.012,70,1,25,69.5,0,0.44283508731422,0.553932031200972,-0.00053673516958952,-0.0976008406239511,0.657009966660101,
501.569,2.06600000000003,70,1,25,69.5,0,0.43810539920251,-1.73404809767261,0.000306316651403904,-0.181257200794783,0.591264908924472,
501.577,2.07400000000001,70,1,25,69.5,0,0.437409902413163,2.67529855440211,0.000383639708161354,-0.0558652589598959,0.58740041504731,
501.637,2.13400000000001,70,1,25,69.5,0,0.43228956546421,1.49717551820515,-0.000204392708837986,-0.131364540012664,0.545191940645141,
501.697,2.19400000000002,70,1,25,69.5,0,0.427144194564746,1.53239813735849,4.81121242046356E-05,-0.09891089783525,0.51553942752775,
501.757,2.25400000000002,70,1,25,69.5,0,0.42206203439032,1.48829070099936,4.84474003314972E-05,-0.0684218153473898,0.487162040461261,
501.855,2.35200000000003,70,1,25,69.5,0,0.413694406630035,0.466164193310694,0.000141821801662445,-0.145801475706657,0.440936427723878,
501.915,2.41200000000003,70,1,25,69.5,0,0.408558691682911,0.475887200818913,-8.58725979924202E-05,-0.0866142483804395,0.425392025090719,
501.975,2.47200000000004,70,1,25,69.5,0,0.403446669581806,1.02911142687561,0.000258330255746841,-0.0930340548431983,0.404153071471957,
502.035,2.53200000000004,70,1,25,69.5,0,0.398337925736124,0.931154920197983,-0.000383178703486919,-0.11854071090897,0.381784488327365,
502.095,2.59200000000004,70,1,25,69.5,0,0.393204922800305,-0.0330805772693408,0.000158962793648243,-0.130371211492611,0.362712638976101,
502.155,2.65200000000004,70,1,25,69.5,0,0.388134504740762,-0.294428313567832,9.93674620985985E-05,-0.10202451975351,0.352017165902064,
502.215,2.71200000000005,70,1,25,69.5,0,0.383001173979401,-0.556893636936234,0.000209882855415344,-0.110774018317325,0.330350872993629,
502.275,2.77200000000005,70,1,25,69.5,0,0.37792494446706,0.262837852391705,0.000118226744234562,-0.150849141925614,0.319727042231585,
502.335,2.83200000000005,70,1,25,69.5,0,0.372825260527277,0.259689982144792,0.00056946650147438,-0.0878253936416484,0.302158563840053,
502.387,2.88400000000001,70,1,25,69.5,0,0.368415798365841,0.746734427211641,-0.000307783484458923,-0.0317433701953849,0.293227116806271,
502.447,2.94400000000002,70,1,25,69.5,0,0.363343890190196,0.811479971461769,-0.000137086026370525,-0.0834017145120897,0.278273198630201,
502.455,2.952,70,1,25,69.5,0,0.362642045506255,0.358875834599318,0.0011393940076232,-0.0885314566045252,0.273958478107926,
502.487,2.98400000000004,70,1,25,69.5,0,0.359904106180835,0.686570989948143,0.000173547305166721,-0.194841810110341,0.274466842826828,
502.547,3.04400000000004,70,1,25,69.5,0,0.354805495124646,0.211857255552637,0.000184904783964157,-0.133370137638958,0.262803185723016,
502.607,3.10400000000004,70,1,25,69.5,0,0.349696036023235,0.0179558989232233,0.000534220598638058,-0.128848598814098,0.250760781303898,
502.651,3.14800000000002,70,1,25,69.5,0,0.345974560465993,0.758282826934046,-0.000990447588264942,-0.123270596181892,0.23073027073911,
502.711,3.20800000000003,70,1,25,69.5,0,0.340867634561956,0.731758760474844,-2.87499278783798E-05,-0.102590632829557,0.22208234285812,
502.771,3.26800000000003,70,1,25,69.5,0,0.335775013772496,0.31884759104537,0.000133691355586052,-0.0947965816134197,0.209358183958184,
502.831,3.32800000000003,70,1,25,69.5,0,0.330710377363427,0.61528756133904,0.000138259492814541,-0.0865521653479362,0.201036267013993,
502.891,3.38800000000003,70,1,25,69.5,0,0.325629319874916,0.317096704635844,0.000179917551577091,-0.0924069109894359,0.184490571684289,
502.951,3.44800000000004,70,1,25,69.5,0,0.320536371259914,0.458285204467828,0.00055437907576561,-0.105474863203991,0.181376820318635,
503.011,3.50800000000004,70,1,25,69.5,0,0.315446611493369,-0.183321532367597,0.000312058255076408,-0.0845286793902432,0.166365113316317,
503.071,3.56800000000004,70,1,25,69.5,0,0.310378935247452,0.948887301707224,0.000657057389616966,-0.0983290009373799,0.162226925783815,
503.131,3.62800000000004,70,1,25,69.5,0,0.305269565553008,0.809077159261463,0.000403588637709618,-0.0853652219468558,0.148407736147657,
503.191,3.68800000000005,70,1,25,69.5,0,0.300197299749498,0.994615239317715,0.000448934733867645,-0.105534841726918,0.133053929538541,
503.251,3.74800000000005,70,1,25,69.5,0,0.295127626748005,1.43654641966252,0.000196513719856739,-0.0709882647757899,0.125133786964111,
503.311,3.80800000000005,70,1,25,69.5,0,0.290028121622155,1.70124691717075,-7.12461769580841E-07,-0.0909863670253769,0.110512003198372,
503.371,3.86800000000005,70,1,25,69.5,0,0.284949835749594,1.28194687499162,0.000251373276114464,-0.0853652219468558,0.0999220261645172,
503.431,3.928,70,1,25,69.5,0,0.279883649619779,1.53737139981959,-6.78934156894684E-05,-0.0576193676918118,0.0961127366818097,
503.491,3.988,70,1,25,69.5,0,0.274845120044813,0.701919185708243,0.000467961654067039,-0.087741213258593,0.0833625471985761,
503.518,4.01500000000004,70,1,25,69.75,0,0.272915747518544,-1.26359982059393,-0.000265873968601227,-0.163017416296265,0.0772343937507523,
503.52,4.01700000000005,70,1,25,69.75,0,0.272910502309866,-0.471211961576455,6.69714063405991E-05,-0.119394089542193,0.0825770661984439,
503.58,4.077,70,1,25,69.75,0,0.272987809533227,0.242907549644974,0.000208038836717606,-0.114510575070195,0.089213956895879,
503.64,4.137,70,1,25,69.75,0,0.273038235062111,0.517275175307919,-8.29808413982391E-05,-0.102096073079107,0.0948473895620213,
503.7,4.197,70,1,25,69.75,0,0.273093965404318,0.277366484300537,-0.000116634182631969,-0.111525328236094,0.0944010512061838,
503.76,4.25700000000001,70,1,25,69.75,0,0.273093577974131,0.952053798405303,6.24451786279678E-05,-0.100582930693687,0.0990794781163852,
503.82,4.31700000000001,70,1,25,69.75,0,0.273157265536322,0.92592088742057,0.000132224522531033,-0.137628612766771,0.10231958724193,
503.88,4.37700000000001,70,1,25,69.75,0,0.273135778062134,0.738389777089645,3.96044924855232E-05,-0.120168549066303,0.0971344487178483,
503.94,4.43700000000001,70,1,25,69.75,0,0.273176935068865,1.07899306309593,0.000280081294476986,-0.105976788737959,0.106282266244109,
504,4.49700000000001,70,1,25,69.75,0,0.273171779267153,0.834725782515901,2.44751572608948E-05,-0.0881105546892484,0.0999419332742846,
504.06,4.55700000000002,70,1,25,69.75,0,0.273206498972325,0.771749751126463,0.000252211466431618,-0.112816444861206,0.105131076503489,
504.12,4.61700000000002,70,1,25,69.75,0,0.273236480108292,0.933371467886638,-0.000431961379945278,-0.0853178704813871,0.0998589753420025,
504.18,4.67700000000002,70,1,25,69.75,0,0.27323087727175,1.14923341043979,0.00014991033822298,-0.0648441490675374,0.10440052049978,
504.24,4.73700000000002,70,1,25,69.75,0,0.273234036317886,0.468548379059836,0.000349315814673901,-0.105569566134928,0.104669953335135,
504.3,4.79700000000003,70,1,25,69.75,0,0.273253914466683,0.66090374024254,8.08434560894966E-05,-0.123651512415218,0.101487796018023,
504.36,4.85700000000003,70,1,25,69.75,0,0.273270335546125,0.398866825250937,0.000837519764900208,-0.0771818364590874,0.107937164069767,
504.42,4.91700000000003,70,1,25,69.75,0,0.273281749835465,1.00934876218936,0.000186539255082607,-0.0916713848924898,0.104680314345481,
504.48,4.97700000000003,70,1,25,69.75,0,0.273283597579431,0.68731604799475,-0.000102678313851357,-0.112074605235531,0.111163000612519,
504.54,5.03700000000003,70,1,25,69.75,0,0.273294952264126,0.290628517530138,-0.000295084901154041,-0.122762357119196,0.10675172478708,
504.6,5.09700000000004,70,1,25,69.75,0,0.27330934678567,0.540614118617876,0.000648549757897854,-0.114120188543776,0.102813423263178,
504.66,5.15700000000004,70,1,25,69.75,0,0.273301896205161,0.57727097451093,-0.000123633071780205,-0.108477998369491,0.112972312417098,
504.72,5.21700000000004,70,1,25,69.75,0,0.273324754586162,0.862833097324141,0.000201249495148659,-0.121649071553289,0.107707568737116,
504.78,5.27700000000004,70,1,25,69.75,0,0.27327948485899,0.485647461229461,0.000198776833713055,-0.100778650084291,0.111794253899085,
504.84,5.33700000000005,70,1,25,69.75,0,0.273310896506416,0.388473265500773,0.000390722416341305,-0.121201863268307,0.100561870940562,
504.9,5.39700000000005,70,1,25,69.75,0,0.273323234667738,0.110268590897803,0.000107414089143276,-0.07527725529246,0.114991591842592,
504.96,5.45700000000005,70,1,25,69.75,0,0.27334624206035,1.03648750153702,-3.73832881450653E-05,-0.124747961904514,0.104286200138426,
505.02,5.51700000000005,70,1,25,69.75,0,0.273335304608163,0.501610329878011,5.35184517502785E-05,-0.11345411126285,0.111679165193143,
505.08,5.577,70,1,25,69.75,0,0.273337122549807,0.903028978938577,0.00039080623537302,-0.0864827165319155,0.105497250907363,
505.14,5.637,70,1,25,69.75,0,0.273350503792401,0.480767331024187,-0.000101169571280479,-0.104858241898111,0.113450176184193,
505.2,5.697,70,1,25,69.75,0,0.273354109873367,0.936239941366074,0.0006131362169981,-0.084686517608472,0.109330708319823,
505.26,5.75700000000001,70,1,25,69.75,0,0.273403790344201,1.07625497477465,-0.000124387443065643,-0.105365428706019,0.112855710305151,
505.32,5.81700000000001,70,1,25,69.75,0,0.273370948185317,1.2564472633465,0.000376305542886257,-0.113011111997021,0.109893206407391,
505.38,5.87700000000001,70,1,25,69.75,0,0.273324069132755,0.296384090940175,0.000407528132200241,-0.0857093092625945,0.110923393517062,
505.44,5.93700000000001,70,1,25,69.75,0,0.273384031404691,0.837668761799998,0.000142408534884453,-0.109408191602252,0.113656977294081,
505.5,5.99700000000001,70,1,25,69.75,0,0.27338328634664,1.03199852680621,0.000296006910502911,-0.0708304265575611,0.116863907903347,
505.504,6.00100000000003,70,1,25,70,0,0.273380991567844,-0.0955164415749886,-0.000114915892481804,-0.132552535668533,0.11580659590142,
505.59,0.0860000000000127,71,2,25,70,0,0.279935177834579,0.31013041190007,-0.00068299937993288,-0.0882326162446787,0.182176038388666,
505.717,0.212999999999965,71,2,25,70,0,0.290725078725282,0.882763400070873,-7.09109008312225E-05,-0.109026223114139,0.257270778728547,
505.816,0.312000000000012,71,2,25,70,0,0.299207445425404,-0.211037691701369,0.000196010805666447,-0.129192686129836,0.301276550819926,
505.898,0.394000000000005,71,2,25,70,0,0.306118633707805,0.952612591940258,-6.01401552557945E-05,-0.0973472472199969,0.332382562348369,
505.958,0.454000000000008,71,2,25,70,0,0.311242457528437,0.742524849248312,0.000160178169608116,-0.15008310043981,0.357105865538828,
506.022,0.517999999999972,71,2,25,70,0,0.316695209577376,0.521857282294551,0.000403462909162045,-0.0779847068624778,0.378173874128453,
506.082,0.577999999999975,71,2,25,70,0,0.321778442635396,0.686477857692318,-0.000243871472775936,-0.137179299972213,0.393031213718189,
506.242,0.738,71,2,25,70,0,0.335343744370317,0.54758041135365,-0.000679814256727695,-0.15605990763674,0.434349619123647,
506.302,0.798000000000002,71,2,25,70,0,0.340419854673369,0.439211718474694,0.000216756016016006,-0.110306817191368,0.452804138523598,
506.367,0.863,71,2,25,70,0,0.345923181262804,0.391509377040695,0.000184359960258007,-0.129657782746217,0.462153681428835,
506.451,0.947000000000003,71,2,25,70,0,0.353060420157845,0.42118131374681,-0.000432715751230717,-0.158243336322238,0.483470493965798,
506.57,1.06599999999997,71,2,25,70,0,0.363156224968337,0.635813910523057,-0.000101798214018345,-0.0946881993702359,0.502361433091457,
506.63,1.12599999999998,71,2,25,70,0,0.368220295133287,0.873152151269645,0.000426722690463066,-0.100177812600233,0.510285766636363,
506.69,1.18599999999998,71,2,25,70,0,0.373286332251491,1.47463751229529,0.00068174209445715,-0.113501462728319,0.530220071145527,
506.75,1.24599999999998,71,2,25,70,0,0.37840923220014,0.554844727308066,0.0001157121732831,-0.106896459422838,0.531886540706336,
506.81,1.30599999999998,71,2,25,70,0,0.38346656704031,1.3198703295639,0.00057566910982132,-0.0708840915517589,0.548439849632408,
506.899,1.39499999999998,71,2,25,70,0,0.390972073228747,0.825095907263508,4.89503145217896E-05,-0.0930824585634551,0.561852864379804,
506.959,1.45499999999998,71,2,25,70,0,0.396103347629887,1.15897504439917,0.000441852025687695,-0.0915766819615525,0.563717753109546,
507,1.49599999999998,71,2,25,70,0,0.399525280048348,1.06757504853168,-0.000938437879085541,-0.117424268578698,0.574718584949196,
507.06,1.55599999999998,71,2,25,70,0,0.404634232510284,0.761020915255326,0.000306190922856331,-0.101676223418618,0.592205828362975,
507.12,1.61599999999999,71,2,25,70,0,0.409710134197082,0.671669829016008,-0.000257911160588264,-0.119140496138239,0.593867082493857,
507.18,1.67599999999999,71,2,25,70,0,0.414805407393204,0.453256062653232,-0.000253426842391491,-0.12336529911283,0.605156439367703,
507.24,1.73599999999999,71,2,25,70,0,0.419853622722831,1.00215895203961,5.2889809012413E-05,-0.105355958412925,0.616846825549893,
507.283,1.779,71,2,25,70,0,0.423513526682747,2.12997194363945,0.00113239511847496,-0.100719723816152,0.624414926604225,
507.343,1.839,71,2,25,70,0,0.428523714249457,1.25566495239756,0.000407570041716099,-0.0971694161607924,0.634030596134774,
507.403,1.899,71,2,25,70,0,0.433652276639292,0.953339023535699,0.000555049628019333,-0.0753751149877619,0.629454568603236,
507.463,1.959,71,2,25,70,0,0.438725496117107,1.81686129955295,0.000163111835718155,-0.115531262214741,0.65475140610352,
507.501,1.99700000000001,71,2,25,70,0,0.441939736153301,1.28814948322962,-0.000678012147545815,-0.134940101782941,0.659570416790067,
507.514,2.00999999999999,71,2,25,70.5,0,0.442808533445286,-0.948812795902563,-6.74743205308914E-05,-0.145121719113485,0.650741438984455,
507.539,2.03499999999997,71,2,25,70.5,0,0.44072797373933,-1.40834597259846,-3.81795689463615E-05,-0.0964307332994817,0.605362867946882,
507.545,2.041,71,2,25,70.5,0,0.440192068384484,0.224262472028639,5.21773472428322E-05,-0.211622117217637,0.616707266232997,
507.559,2.05500000000001,71,2,25,70.5,0,0.439004326642073,2.52509485220619,0.000152215361595154,-0.0917208408675348,0.608927055506173,
507.619,2.11500000000001,71,2,25,70.5,0,0.43388121807717,0.635702151816066,0.000668498687446117,-0.0464465263507903,0.554432611450644,
507.679,2.17500000000001,71,2,25,70.5,0,0.428805703820558,1.56788152682813,-0.000377856194972992,-0.0892259447647318,0.527319640177171,
507.739,2.23500000000001,71,2,25,70.5,0,0.423620427611889,1.20921058319163,-0.000437828712165356,-0.0961339974492116,0.494103684561907,
507.799,2.29500000000002,71,2,25,70.5,0,0.418493325535834,1.66967508244578,0.000344202853739262,-0.0829281998574033,0.476540910546859,
507.859,2.35500000000002,71,2,25,70.5,0,0.413383389597271,1.32884827902551,-0.000156532041728497,-0.0994980560070611,0.443508472872164,
507.919,2.41499999999996,71,2,25,70.5,0,0.408297980969743,1.00759787577984,0.000217761844396591,-0.0946345343760382,0.422561210798626,
507.979,2.47499999999997,71,2,25,70.5,0,0.403138990409109,0.848080948001327,-8.40285792946815E-05,-0.109098828694524,0.401888410725015,
508.039,2.53499999999997,71,2,25,70.5,0,0.398065323896463,0.678412604337799,0.000322493724524975,-0.104014333557981,0.384801893938378,
508.099,2.59499999999997,71,2,25,70.5,0,0.392913396486152,1.37288120957997,7.41798430681229E-06,-0.0783414212356748,0.363641823697267,
508.159,2.65499999999997,71,2,25,70.5,0,0.387820716092048,1.08176840431954,0.000152885913848877,-0.0990855721300899,0.347139481628834,
508.219,2.71499999999998,71,2,25,70.5,0,0.382716263780739,1.79575753038282,0.000413144007325172,-0.112513395482207,0.335524952012284,
508.279,2.77499999999998,71,2,25,70.5,0,0.377659644196298,1.46936622661555,-0.000286074355244637,-0.130650059011482,0.321590370988983,
508.315,2.81099999999998,71,2,25,70.5,0,0.374570752726586,1.11876053633357,0.000281422398984432,-0.0223656755230187,0.308899530304343,
508.375,2.87099999999998,71,2,25,70.5,0,0.369452978777328,1.06206161898679,-0.000137505121529102,-0.0809110274284394,0.293582348120564,
508.435,2.93099999999998,71,2,25,70.5,0,0.364361371266816,1.09586862785158,-0.000183144584298134,-0.0975356008270832,0.28207322141152,
508.495,2.99099999999999,71,2,25,70.5,0,0.359309341239969,-0.137928870878079,-0.000151754356920719,-0.119133130354722,0.263274949299749,
508.555,3.05099999999999,71,2,25,70.5,0,0.354175086606625,1.40547749911902,7.72392377257347E-05,-0.090312923960934,0.261183003102812,
508.615,3.11099999999999,71,2,25,70.5,0,0.349100078989487,0.927504135769609,4.39630821347237E-05,-0.112596523610474,0.241799741361911,
508.675,3.17099999999999,71,2,25,70.5,0,0.343992974271518,1.11697239702171,-0.000824360176920891,-0.117856745296645,0.230854719279118,
508.735,3.23099999999999,71,2,25,70.5,0,0.338897254040566,0.695921468433058,-1.00163742899895E-05,-0.0873308338911982,0.22018250609123,
508.795,3.291,71,2,25,70.5,0,0.333820845714293,0.222753729484261,0.000276854261755943,-0.0846381138882151,0.201650593436464,
508.855,3.351,71,2,25,70.5,0,0.328700925997848,0.976156426213032,0.000245547853410244,-0.0766767541607553,0.19783061697904,
508.915,3.411,71,2,25,70.5,0,0.323634501449457,1.20252368722334,0.000319476239383221,-0.0534524387305719,0.188261537070298,
508.975,3.471,71,2,25,70.5,0,0.318577017597677,0.171028074598585,0.000240686349570751,-0.107387862408924,0.172386885963524,
